,0,1,2,3,4,5,6
3570,3325409.0,35.0,43.0,934.5,89.0,0.0,0.0
3571,3325409.0,35.0,44.0,930.75,111.0,0.0,0.0
3572,3325409.0,35.0,45.0,930.0,165.0,0.0,0.0
3573,3325409.0,35.0,47.0,1151.44,102.0,0.0,0.0
3574,3325409.0,37.0,48.0,918.188,83.0,0.0,0.0
3575,3325409.0,37.0,53.0,910.688,133.0,0.0,0.0
3576,3325409.0,37.0,54.0,918.375,130.0,0.0,0.0
3577,3325409.0,37.0,56.0,944.062,148.0,0.0,0.0
3578,3325409.0,37.0,58.0,971.625,91.0,0.0,0.0
3579,3325409.0,39.0,53.0,915.375,85.0,0.0,0.0
3580,3325409.0,39.0,55.0,930.938,100.0,0.0,0.0
3581,3325409.0,25.0,57.0,1111.12,147.0,0.0,0.0
3582,3325409.0,25.0,58.0,1110.56,166.0,0.0,0.0
3583,3325409.0,27.0,58.0,1108.88,136.0,0.0,0.0
3584,3325409.0,27.0,59.0,1193.62,98.0,0.0,0.0
3585,3325409.0,39.0,122.0,1492.88,1561.0,0.0,0.0
3586,3325409.0,21.0,104.0,1330.69,99.0,0.0,0.0
3587,3325409.0,17.0,98.0,1243.5,13591.0,0.0,0.0
3588,3325409.0,17.0,99.0,1580.44,98.0,0.0,0.0
3589,3325409.0,17.0,103.0,1046.44,87.0,0.0,0.0
3590,3325409.0,19.0,111.0,1039.69,92.0,0.0,0.0
3591,3325409.0,21.0,118.0,1097.81,87.0,0.0,0.0
3592,3325409.0,21.0,126.0,1048.12,85.0,0.0,0.0
3593,3325409.0,21.0,127.0,1050.0,112.0,0.0,0.0
3594,3325409.0,23.0,115.0,1130.44,244.0,0.0,0.0
3595,3325409.0,23.0,117.0,1123.5,176.0,0.0,0.0
3596,3325409.0,23.0,123.0,1093.5,84.0,0.0,0.0
3597,3325409.0,23.0,124.0,1075.5,83.0,0.0,0.0
3598,3325409.0,27.0,133.0,1144.5,116.0,0.0,0.0
3599,3325409.0,21.0,128.0,1056.94,89.0,0.0,0.0
3600,3325409.0,21.0,131.0,1075.88,81.0,0.0,0.0
3601,3325409.0,21.0,137.0,1121.44,120.0,0.0,0.0
3602,3325409.0,23.0,134.0,1216.31,89.0,0.0,0.0
3603,3325409.0,23.0,135.0,1223.25,88.0,0.0,0.0
3604,3325409.0,23.0,137.0,1137.56,100.0,0.0,0.0
3605,3325409.0,38.0,50.0,863.062,23095.0,0.0,0.0
3606,3325409.0,26.0,59.0,1078.12,4296.0,0.0,0.0
3607,3325409.0,16.0,98.0,994.875,24348.0,0.0,0.0
3608,3325409.0,42.0,234.0,1558.88,242.0,0.0,0.0
3609,3325409.0,42.0,235.0,1352.06,12683.0,0.0,0.0
3610,3325422.0,1.0,5.0,1581.75,288.0,0.0,0.0
3611,3325422.0,1.0,6.0,1499.06,236.0,0.0,0.0
3612,3325422.0,3.0,6.0,1468.88,706.0,0.0,0.0
3613,3325422.0,3.0,7.0,1569.19,245.0,0.0,0.0
3614,3325422.0,5.0,2.0,1582.12,120.0,0.0,0.0
3615,3325422.0,5.0,3.0,1635.94,301.0,0.0,0.0
3616,3325422.0,5.0,4.0,1634.81,116.0,0.0,0.0
3617,3325422.0,5.0,6.0,1635.0,131.0,0.0,0.0
3618,3325422.0,5.0,7.0,1554.19,367.0,0.0,0.0
3619,3325422.0,1.0,12.0,1527.38,234.0,0.0,0.0
3620,3325422.0,1.0,13.0,1476.94,925.0,0.0,0.0
3621,3325422.0,3.0,15.0,1553.25,198.0,0.0,0.0
3622,3325422.0,5.0,13.0,1490.25,354.0,0.0,0.0
3623,3325422.0,5.0,15.0,1482.94,822.0,0.0,0.0
3624,3325422.0,7.0,10.0,1584.38,170.0,0.0,0.0
3625,3325422.0,7.0,11.0,1482.38,188.0,0.0,0.0
3626,3325422.0,7.0,12.0,1460.25,690.0,0.0,0.0
3627,3325422.0,7.0,13.0,1468.31,662.0,0.0,0.0
3628,3325422.0,7.0,14.0,1535.44,525.0,0.0,0.0
3629,3325422.0,7.0,15.0,1492.31,386.0,0.0,0.0
3630,3325422.0,3.0,16.0,1549.88,556.0,0.0,0.0
3631,3325422.0,5.0,16.0,1645.5,437.0,0.0,0.0
3632,3325422.0,15.0,89.0,1758.75,816.0,0.0,0.0
3633,3325422.0,0.0,4.0,1487.62,193.0,0.0,0.0
3634,3325422.0,0.0,5.0,1550.25,870.0,0.0,0.0
3635,3325422.0,2.0,0.0,159.375,102.0,0.0,0.0
3636,3325422.0,2.0,4.0,777.75,356.0,0.0,0.0
3637,3325422.0,2.0,5.0,1485.94,4398.0,0.0,0.0
3638,3325422.0,2.0,6.0,1637.62,233.0,0.0,0.0
3639,3325422.0,2.0,7.0,1473.56,246.0,0.0,0.0
3640,3325422.0,0.0,10.0,1557.0,273.0,0.0,0.0
3641,3325422.0,0.0,11.0,1517.06,316.0,0.0,0.0
3642,3325422.0,2.0,8.0,1541.62,224.0,0.0,0.0
3643,3325422.0,2.0,9.0,1698.75,210.0,0.0,0.0
3644,3325422.0,2.0,10.0,1509.56,1094.0,0.0,0.0
3645,3325422.0,2.0,11.0,1636.12,124.0,0.0,0.0
3646,3325422.0,2.0,13.0,1510.69,412.0,0.0,0.0
3647,3325422.0,4.0,1.0,1559.06,248.0,0.0,0.0
3648,3325422.0,4.0,2.0,1495.88,407.0,0.0,0.0
3649,3325422.0,4.0,4.0,1671.94,314.0,0.0,0.0
3650,3325422.0,4.0,5.0,1609.31,265.0,0.0,0.0
3651,3325422.0,6.0,3.0,1565.62,295.0,0.0,0.0
3652,3325422.0,6.0,4.0,1577.44,756.0,0.0,0.0
3653,3325422.0,6.0,5.0,1602.38,249.0,0.0,0.0
3654,3325422.0,4.0,11.0,1586.25,305.0,0.0,0.0
3655,3325422.0,4.0,12.0,1751.44,200.0,0.0,0.0
3656,3325422.0,4.0,13.0,1523.81,388.0,0.0,0.0
3657,3325422.0,4.0,14.0,1473.75,397.0,0.0,0.0
3658,3325422.0,6.0,8.0,1486.5,795.0,0.0,0.0
3659,3325422.0,6.0,9.0,1573.12,569.0,0.0,0.0
3660,3325422.0,6.0,13.0,1587.75,295.0,0.0,0.0
3661,3325422.0,6.0,14.0,1565.81,566.0,0.0,0.0
3662,3325422.0,6.0,15.0,1479.94,746.0,0.0,0.0
3663,3325422.0,6.0,16.0,1519.88,757.0,0.0,0.0
3664,3325422.0,8.0,73.0,175.125,99.0,0.0,0.0
3665,3325433.0,32.0,47.0,1380.75,179.0,0.0,0.0
3666,3325433.0,26.0,114.0,1308.38,245.0,0.0,0.0
3667,3325433.0,10.0,86.0,1131.38,398.0,0.0,0.0
3668,3325433.0,10.0,87.0,1262.06,2580.0,0.0,0.0
3669,3325433.0,25.0,115.0,900.188,5087.0,0.0,0.0
3670,3325425.0,7.0,31.0,1467.38,87.0,0.0,0.0
3671,3325425.0,9.0,21.0,1205.25,140.0,0.0,0.0
3672,3325425.0,11.0,29.0,1238.44,106.0,0.0,0.0
3673,3325425.0,9.0,36.0,1201.69,104.0,0.0,0.0
3674,3325425.0,19.0,68.0,383.25,153.0,0.0,0.0
3675,3325425.0,19.0,69.0,1701.19,260.0,0.0,0.0
3676,3325425.0,9.0,53.0,1184.06,106.0,0.0,0.0
3677,3325425.0,3.0,47.0,1813.69,91.0,0.0,0.0
3678,3325425.0,5.0,67.0,1195.5,82.0,0.0,0.0
3679,3325425.0,11.0,77.0,206.438,104.0,0.0,0.0
3680,3325425.0,9.0,68.0,1229.81,84.0,0.0,0.0
3681,3325443.0,0.0,3.0,1649.06,177.0,0.0,0.0
3682,3325443.0,0.0,5.0,1372.31,171.0,0.0,0.0
3683,3325443.0,4.0,59.0,919.5,172.0,0.0,0.0
3684,3325443.0,2.0,1.0,921.188,131.0,0.0,0.0
3685,3325443.0,2.0,2.0,1631.81,137.0,0.0,0.0
3686,3325443.0,2.0,3.0,920.062,112.0,0.0,0.0
3687,3325443.0,2.0,4.0,868.688,107.0,0.0,0.0
3688,3325443.0,2.0,5.0,467.81199999999995,137.0,0.0,0.0
3689,3325443.0,0.0,29.0,1486.88,215.0,0.0,0.0
3690,3325443.0,30.0,200.0,212.438,94.0,0.0,0.0
3691,3325435.0,1.0,15.0,710.25,124.0,0.0,0.0
3692,3325435.0,3.0,18.0,716.25,210.0,0.0,0.0
3693,3325435.0,5.0,16.0,717.562,197.0,0.0,0.0
3694,3325435.0,5.0,17.0,961.688,140.0,0.0,0.0
3695,3325435.0,7.0,31.0,812.812,446.0,0.0,0.0
3696,3325435.0,3.0,29.0,773.438,472.0,0.0,0.0
3697,3325435.0,5.0,30.0,711.375,530.0,0.0,0.0
3698,3325435.0,7.0,32.0,721.125,189.0,0.0,0.0
3699,3325435.0,1.0,24.0,663.375,84.0,0.0,0.0
3700,3325435.0,0.0,9.0,693.188,787.0,0.0,0.0
3701,3325435.0,0.0,10.0,661.312,2594.0,0.0,0.0
3702,3325435.0,0.0,11.0,643.312,3072.0,0.0,0.0
3703,3325435.0,0.0,12.0,656.25,2444.0,0.0,0.0
3704,3325435.0,0.0,13.0,763.125,447.0,0.0,0.0
3705,3325435.0,2.0,15.0,832.312,168.0,0.0,0.0
3706,3325435.0,4.0,13.0,662.062,951.0,0.0,0.0
3707,3325435.0,6.0,19.0,670.688,551.0,0.0,0.0
3708,3325435.0,0.0,21.0,852.938,152.0,0.0,0.0
3709,3325435.0,2.0,16.0,1176.19,115.0,0.0,0.0
3710,3325435.0,8.0,26.0,1133.06,673.0,0.0,0.0
3711,3325435.0,8.0,27.0,917.438,539.0,0.0,0.0
3712,3325435.0,8.0,28.0,960.188,427.0,0.0,0.0
3713,3325435.0,8.0,29.0,1315.12,1097.0,0.0,0.0
3714,3325435.0,20.0,67.0,575.625,125.0,0.0,0.0
3715,3325435.0,2.0,25.0,765.0,599.0,0.0,0.0
3716,3325435.0,4.0,26.0,653.812,260.0,0.0,0.0
3717,3325435.0,6.0,32.0,657.0,1180.0,0.0,0.0
3718,3325435.0,14.0,53.0,1909.31,111.0,0.0,0.0
3719,3325435.0,10.0,41.0,169.5,133.0,0.0,0.0
3720,3325435.0,0.0,33.0,1450.69,127.0,0.0,0.0
3721,3325437.0,32.0,105.0,1077.75,1455.0,0.0,0.0
3722,3325437.0,32.0,106.0,1142.25,1624.0,0.0,0.0
3723,3325437.0,34.0,100.0,945.75,3168.0,0.0,0.0
3724,3325437.0,34.0,101.0,934.5,12415.0,0.0,0.0
3725,3325437.0,34.0,102.0,927.375,14350.0,0.0,0.0
3726,3325437.0,34.0,103.0,954.188,11125.0,0.0,0.0
3727,3325437.0,34.0,104.0,924.938,9012.0,0.0,0.0
3728,3325437.0,34.0,105.0,927.75,11528.0,0.0,0.0
3729,3325437.0,34.0,106.0,912.0,8123.0,0.0,0.0
3730,3325437.0,34.0,107.0,929.812,8002.0,0.0,0.0
3731,3325437.0,34.0,108.0,916.875,4866.0,0.0,0.0
3732,3325437.0,34.0,109.0,911.25,5802.0,0.0,0.0
3733,3325437.0,34.0,110.0,906.938,4489.0,0.0,0.0
3734,3325437.0,34.0,111.0,1065.0,941.0,0.0,0.0
3735,3325437.0,36.0,115.0,980.438,16383.0,0.0,0.0
3736,3325437.0,36.0,116.0,941.438,19948.0,0.0,0.0
3737,3325437.0,36.0,117.0,932.25,18863.0,0.0,0.0
3738,3325437.0,33.0,103.0,1009.5,10366.0,0.0,0.0
3739,3325437.0,35.0,100.0,948.75,5066.0,0.0,0.0
3740,3325437.0,35.0,101.0,985.125,16461.0,0.0,0.0
3741,3325437.0,35.0,102.0,937.312,18979.0,0.0,0.0
3742,3325437.0,35.0,103.0,924.938,19901.0,0.0,0.0
3743,3325437.0,33.0,104.0,917.812,12925.0,0.0,0.0
3744,3325437.0,33.0,105.0,921.75,12649.0,0.0,0.0
3745,3325437.0,33.0,106.0,925.5,13935.0,0.0,0.0
3746,3325437.0,33.0,107.0,913.688,13087.0,0.0,0.0
3747,3325437.0,33.0,108.0,900.0,14494.0,0.0,0.0
3748,3325437.0,33.0,109.0,916.5,9271.0,0.0,0.0
3749,3325437.0,33.0,110.0,894.562,4981.0,0.0,0.0
3750,3325437.0,33.0,111.0,1056.19,1060.0,0.0,0.0
3751,3325437.0,35.0,104.0,954.562,10970.0,0.0,0.0
3752,3325437.0,35.0,105.0,912.0,14143.0,0.0,0.0
3753,3325437.0,35.0,106.0,922.688,13480.0,0.0,0.0
3754,3325437.0,35.0,107.0,906.562,12084.0,0.0,0.0
3755,3325437.0,35.0,108.0,917.625,7229.0,0.0,0.0
3756,3325437.0,35.0,109.0,910.688,5121.0,0.0,0.0
3757,3325437.0,35.0,110.0,901.5,5047.0,0.0,0.0
3758,3325437.0,35.0,111.0,928.312,2992.0,0.0,0.0
3759,3325455.0,12.0,46.0,687.375,1499.0,0.0,0.0
3760,3325455.0,16.0,68.0,1730.06,129.0,0.0,0.0
3761,3325455.0,14.0,67.0,163.312,86.0,0.0,0.0
3762,3325455.0,16.0,76.0,574.312,172.0,0.0,0.0
3763,3325455.0,20.0,118.0,466.875,90.0,0.0,0.0
3764,3325468.0,9.0,19.0,1044.75,138.0,0.0,0.0
3765,3325468.0,9.0,21.0,175.5,180.0,0.0,0.0
3766,3325468.0,5.0,33.0,1673.44,121.0,0.0,0.0
3767,3325468.0,29.0,102.0,1591.12,1790.0,0.0,0.0
3768,3325468.0,17.0,94.0,79.3125,103.0,0.0,0.0
3769,3325468.0,5.0,69.0,1235.81,133.0,0.0,0.0
3770,3325468.0,9.0,69.0,179.812,140.0,0.0,0.0
3771,3325468.0,28.0,97.0,1328.44,108.0,0.0,0.0
3772,3325468.0,28.0,98.0,1313.06,122.0,0.0,0.0
3773,3325468.0,28.0,99.0,1301.06,115.0,0.0,0.0
3774,3325468.0,28.0,101.0,1231.69,11352.0,0.0,0.0
3775,3325468.0,28.0,103.0,1292.62,102.0,0.0,0.0
3776,3325468.0,30.0,98.0,1326.94,132.0,0.0,0.0
3777,3325468.0,30.0,99.0,1314.19,111.0,0.0,0.0
3778,3325468.0,30.0,102.0,1315.12,108.0,0.0,0.0
3779,3325468.0,30.0,103.0,1314.0,151.0,0.0,0.0
3780,3325468.0,28.0,104.0,1307.44,146.0,0.0,0.0
3781,3325468.0,30.0,104.0,1320.75,178.0,0.0,0.0
3782,3325468.0,30.0,107.0,1357.31,103.0,0.0,0.0
3783,3325468.0,30.0,108.0,1363.88,104.0,0.0,0.0
3784,3325468.0,34.0,115.0,57.75,167.0,0.0,0.0
3785,3325477.0,37.0,10.0,1219.5,124.0,0.0,0.0
3786,3325477.0,4.0,58.0,150.375,115.0,0.0,0.0
3787,3325477.0,4.0,59.0,149.25,86.0,0.0,0.0
3788,3325477.0,2.0,5.0,130.5,125.0,0.0,0.0
3789,3325482.0,28.0,84.0,109.68799999999999,100.0,0.0,0.0
3790,3325482.0,36.0,189.0,1119.94,2654.0,0.0,0.0
3791,3325482.0,36.0,190.0,939.188,6668.0,0.0,0.0
3792,3325482.0,20.0,154.0,86.625,8879.0,0.0,0.0
3793,3325482.0,17.0,121.0,135.375,137.0,0.0,0.0
3794,3325482.0,21.0,154.0,205.312,5523.0,0.0,0.0
3795,3325482.0,9.0,42.0,222.0,91.0,0.0,0.0
3796,3325482.0,25.0,124.0,1905.0,1397.0,0.0,0.0
3797,3325482.0,11.0,77.0,212.438,140.0,0.0,0.0
3798,3325482.0,19.0,132.0,113.06200000000001,92.0,0.0,0.0
3799,3325482.0,19.0,134.0,110.25,123.0,0.0,0.0
3800,3325489.0,0.0,1.0,1721.44,1782.0,0.0,0.0
3801,3325489.0,0.0,2.0,1719.94,981.0,0.0,0.0
3802,3325489.0,2.0,0.0,1717.69,281.0,0.0,0.0
3803,3325489.0,0.0,17.0,1765.69,328.0,0.0,0.0
3804,3325489.0,0.0,18.0,1808.62,240.0,0.0,0.0
3805,3325489.0,0.0,19.0,1706.25,386.0,0.0,0.0
3806,3325489.0,0.0,20.0,1681.69,636.0,0.0,0.0
3807,3325489.0,0.0,21.0,1732.5,238.0,0.0,0.0
3808,3325489.0,2.0,21.0,1773.94,719.0,0.0,0.0
3809,3325489.0,2.0,22.0,1666.12,3432.0,0.0,0.0
3810,3325489.0,2.0,23.0,1654.5,3891.0,0.0,0.0
3811,3325489.0,2.0,24.0,1664.06,3273.0,0.0,0.0
3812,3325489.0,2.0,25.0,1650.94,1186.0,0.0,0.0
3813,3325489.0,0.0,39.0,1718.44,145.0,0.0,0.0
3814,3325489.0,2.0,43.0,1678.31,233.0,0.0,0.0
3815,3325489.0,2.0,47.0,1846.69,140.0,0.0,0.0
3816,3325489.0,8.0,66.0,1567.88,192.0,0.0,0.0
3817,3325489.0,8.0,70.0,1868.06,106.0,0.0,0.0
3818,3325489.0,1.0,1.0,1747.5,262.0,0.0,0.0
3819,3325489.0,1.0,19.0,1820.62,341.0,0.0,0.0
3820,3325489.0,1.0,21.0,1828.5,370.0,0.0,0.0
3821,3325489.0,1.0,22.0,1689.94,546.0,0.0,0.0
3822,3325489.0,1.0,23.0,1716.38,299.0,0.0,0.0
3823,3325489.0,3.0,29.0,1745.06,549.0,0.0,0.0
3824,3325489.0,1.0,24.0,1774.69,354.0,0.0,0.0
3825,3325489.0,3.0,52.0,1759.31,260.0,0.0,0.0
3826,3325489.0,3.0,53.0,1686.38,417.0,0.0,0.0
3827,3325489.0,3.0,54.0,1691.44,333.0,0.0,0.0
3828,3325489.0,3.0,55.0,1788.94,196.0,0.0,0.0
3829,3325496.0,29.0,11.0,83.0625,87.0,0.0,0.0
3830,3325496.0,29.0,12.0,81.9375,107.0,0.0,0.0
3831,3325496.0,29.0,13.0,82.6875,98.0,0.0,0.0
3832,3325496.0,29.0,14.0,85.125,132.0,0.0,0.0
3833,3325496.0,31.0,11.0,67.875,278.0,0.0,0.0
3834,3325496.0,31.0,12.0,1257.56,1923.0,0.0,0.0
3835,3325496.0,31.0,15.0,68.25,87.0,0.0,0.0
3836,3325496.0,33.0,3.0,115.125,118.0,0.0,0.0
3837,3325496.0,3.0,19.0,744.375,767.0,0.0,0.0
3838,3325496.0,3.0,20.0,714.375,1038.0,0.0,0.0
3839,3325496.0,3.0,21.0,744.0,3034.0,0.0,0.0
3840,3325496.0,3.0,22.0,735.562,1269.0,0.0,0.0
3841,3325496.0,3.0,23.0,743.438,1352.0,0.0,0.0
3842,3325496.0,5.0,19.0,816.938,501.0,0.0,0.0
3843,3325496.0,5.0,20.0,746.438,482.0,0.0,0.0
3844,3325496.0,5.0,21.0,732.188,966.0,0.0,0.0
3845,3325496.0,5.0,22.0,708.938,460.0,0.0,0.0
3846,3325496.0,5.0,23.0,775.688,759.0,0.0,0.0
3847,3325496.0,7.0,24.0,732.0,1849.0,0.0,0.0
3848,3325496.0,7.0,25.0,794.25,1179.0,0.0,0.0
3849,3325496.0,7.0,26.0,823.5,912.0,0.0,0.0
3850,3325496.0,7.0,27.0,839.25,743.0,0.0,0.0
3851,3325496.0,7.0,28.0,789.375,308.0,0.0,0.0
3852,3325496.0,7.0,29.0,877.125,440.0,0.0,0.0
3853,3325496.0,7.0,30.0,1054.88,96.0,0.0,0.0
3854,3325496.0,1.0,16.0,764.625,323.0,0.0,0.0
3855,3325496.0,1.0,18.0,733.875,168.0,0.0,0.0
3856,3325496.0,1.0,19.0,808.125,253.0,0.0,0.0
3857,3325496.0,1.0,20.0,724.688,1223.0,0.0,0.0
3858,3325496.0,1.0,21.0,723.75,782.0,0.0,0.0
3859,3325496.0,1.0,22.0,748.312,442.0,0.0,0.0
3860,3325496.0,1.0,23.0,771.938,1193.0,0.0,0.0
3861,3325496.0,3.0,24.0,735.188,479.0,0.0,0.0
3862,3325496.0,3.0,25.0,738.75,365.0,0.0,0.0
3863,3325496.0,3.0,26.0,745.688,496.0,0.0,0.0
3864,3325496.0,3.0,27.0,770.625,442.0,0.0,0.0
3865,3325496.0,3.0,28.0,726.75,447.0,0.0,0.0
3866,3325496.0,5.0,24.0,828.562,814.0,0.0,0.0
3867,3325496.0,5.0,25.0,852.188,415.0,0.0,0.0
3868,3325496.0,5.0,26.0,815.438,337.0,0.0,0.0
3869,3325496.0,5.0,27.0,968.438,119.0,0.0,0.0
3870,3325496.0,5.0,28.0,710.625,2779.0,0.0,0.0
3871,3325496.0,5.0,29.0,710.25,726.0,0.0,0.0
3872,3325496.0,5.0,30.0,746.438,1067.0,0.0,0.0
3873,3325496.0,0.0,14.0,750.188,400.0,0.0,0.0
3874,3325496.0,6.0,21.0,707.625,1212.0,0.0,0.0
3875,3325496.0,6.0,22.0,820.5,718.0,0.0,0.0
3876,3325496.0,6.0,23.0,822.938,1074.0,0.0,0.0
3877,3325496.0,0.0,16.0,942.938,288.0,0.0,0.0
3878,3325496.0,0.0,17.0,757.875,231.0,0.0,0.0
3879,3325496.0,0.0,21.0,718.312,953.0,0.0,0.0
3880,3325496.0,0.0,22.0,747.75,535.0,0.0,0.0
3881,3325496.0,2.0,18.0,723.188,665.0,0.0,0.0
3882,3325496.0,2.0,20.0,820.5,355.0,0.0,0.0
3883,3325496.0,2.0,22.0,885.938,370.0,0.0,0.0
3884,3325496.0,2.0,23.0,797.438,645.0,0.0,0.0
3885,3325496.0,4.0,16.0,752.625,565.0,0.0,0.0
3886,3325496.0,4.0,17.0,724.688,1039.0,0.0,0.0
3887,3325496.0,4.0,18.0,693.75,1056.0,0.0,0.0
3888,3325496.0,4.0,19.0,754.688,1157.0,0.0,0.0
3889,3325496.0,4.0,20.0,849.562,794.0,0.0,0.0
3890,3325496.0,4.0,21.0,778.312,951.0,0.0,0.0
3891,3325496.0,4.0,22.0,762.375,507.0,0.0,0.0
3892,3325496.0,4.0,23.0,794.438,635.0,0.0,0.0
3893,3325496.0,6.0,24.0,799.688,1037.0,0.0,0.0
3894,3325496.0,6.0,25.0,779.812,1265.0,0.0,0.0
3895,3325496.0,6.0,26.0,786.562,2919.0,0.0,0.0
3896,3325496.0,6.0,27.0,701.25,1479.0,0.0,0.0
3897,3325496.0,6.0,28.0,729.562,1799.0,0.0,0.0
3898,3325496.0,6.0,29.0,810.75,1660.0,0.0,0.0
3899,3325496.0,6.0,30.0,763.125,2444.0,0.0,0.0
3900,3325496.0,6.0,31.0,745.312,1688.0,0.0,0.0
3901,3325496.0,18.0,48.0,1206.75,179.0,0.0,0.0
3902,3325496.0,24.0,54.0,793.5,890.0,0.0,0.0
3903,3325496.0,2.0,24.0,942.375,264.0,0.0,0.0
3904,3325496.0,4.0,24.0,729.375,1066.0,0.0,0.0
3905,3325496.0,4.0,25.0,859.5,3176.0,0.0,0.0
3906,3325496.0,4.0,26.0,736.125,1693.0,0.0,0.0
3907,3325496.0,6.0,32.0,751.875,986.0,0.0,0.0
3908,3325496.0,16.0,79.0,375.375,251.0,0.0,0.0
3909,3325496.0,26.0,97.0,487.875,106.0,0.0,0.0
3910,3325496.0,12.0,88.0,839.25,3048.0,0.0,0.0
3911,3325503.0,36.0,21.0,63.5625,243.0,0.0,0.0
3912,3325508.0,1.0,1.0,421.5,81.0,0.0,0.0
3913,3325508.0,1.0,2.0,442.31199999999995,111.0,0.0,0.0
3914,3325508.0,1.0,11.0,68.4375,108.0,0.0,0.0
3915,3325508.0,39.0,18.0,167.062,226.0,0.0,0.0
3916,3325508.0,9.0,19.0,317.062,83.0,0.0,0.0
3917,3325508.0,13.0,40.0,320.25,129.0,0.0,0.0
3918,3325508.0,1.0,31.0,423.93800000000005,115.0,0.0,0.0
3919,3325508.0,3.0,51.0,421.68800000000005,99.0,0.0,0.0
3920,3325508.0,3.0,53.0,442.31199999999995,105.0,0.0,0.0
3921,3325508.0,3.0,55.0,423.375,89.0,0.0,0.0
3922,3325513.0,8.0,73.0,1586.06,14039.0,0.0,0.0
3923,3325513.0,9.0,5.0,560.625,85.0,0.0,0.0
3924,3325513.0,29.0,137.0,114.0,151.0,0.0,0.0
3925,3325513.0,29.0,140.0,74.25,116.0,0.0,0.0
3926,3325513.0,29.0,141.0,68.4375,110.0,0.0,0.0
3927,3325513.0,29.0,142.0,60.0,107.0,0.0,0.0
3928,3325513.0,31.0,136.0,120.0,121.0,0.0,0.0
3929,3325513.0,15.0,87.0,1072.69,103.0,0.0,0.0
3930,3325513.0,31.0,151.0,36.375,85.0,0.0,0.0
3931,3325513.0,11.0,77.0,326.812,121.0,0.0,0.0
3932,3325513.0,9.0,73.0,1473.38,7680.0,0.0,0.0
3933,3325519.0,28.0,83.0,1180.5,1278.0,0.0,0.0
3934,3325519.0,35.0,63.0,142.875,126.0,0.0,0.0
3935,3325519.0,27.0,59.0,1345.12,323.0,0.0,0.0
3936,3325523.0,0.0,16.0,1743.56,144.0,0.0,0.0
3937,3325523.0,0.0,17.0,1580.06,220.0,0.0,0.0
3938,3325523.0,0.0,18.0,1571.62,447.0,0.0,0.0
3939,3325523.0,0.0,22.0,1873.88,195.0,0.0,0.0
3940,3325523.0,0.0,23.0,1692.38,2102.0,0.0,0.0
3941,3325523.0,2.0,23.0,1564.5,882.0,0.0,0.0
3942,3325523.0,2.0,31.0,1825.5,368.0,0.0,0.0
3943,3325523.0,4.0,31.0,1595.25,2106.0,0.0,0.0
3944,3325523.0,20.0,88.0,1735.5,10464.0,0.0,0.0
3945,3325523.0,20.0,89.0,1771.12,9639.0,0.0,0.0
3946,3325523.0,0.0,24.0,1815.0,1289.0,0.0,0.0
3947,3325523.0,0.0,28.0,1580.25,412.0,0.0,0.0
3948,3325523.0,2.0,32.0,1620.0,462.0,0.0,0.0
3949,3325523.0,4.0,32.0,1599.19,1999.0,0.0,0.0
3950,3325523.0,4.0,33.0,1580.44,2002.0,0.0,0.0
3951,3325523.0,4.0,34.0,1622.44,1301.0,0.0,0.0
3952,3325523.0,20.0,103.0,807.0,115.0,0.0,0.0
3953,3325523.0,20.0,106.0,792.188,81.0,0.0,0.0
3954,3325523.0,24.0,109.0,1023.56,1104.0,0.0,0.0
3955,3325523.0,24.0,110.0,591.0,16011.0,0.0,0.0
3956,3325523.0,24.0,111.0,504.375,21259.0,0.0,0.0
3957,3325523.0,20.0,128.0,485.43800000000005,112.0,0.0,0.0
3958,3325523.0,24.0,112.0,625.688,12266.0,0.0,0.0
3959,3325523.0,1.0,21.0,1564.31,455.0,0.0,0.0
3960,3325523.0,3.0,28.0,1713.56,513.0,0.0,0.0
3961,3325523.0,3.0,29.0,1570.69,753.0,0.0,0.0
3962,3325523.0,1.0,25.0,1647.19,7871.0,0.0,0.0
3963,3325523.0,1.0,26.0,1665.0,1061.0,0.0,0.0
3964,3325523.0,1.0,30.0,1717.12,239.0,0.0,0.0
3965,3325523.0,1.0,31.0,1764.94,200.0,0.0,0.0
3966,3325523.0,3.0,35.0,1724.06,283.0,0.0,0.0
3967,3325523.0,3.0,36.0,1568.44,824.0,0.0,0.0
3968,3325523.0,23.0,104.0,741.75,3750.0,0.0,0.0
3969,3325527.0,27.0,0.0,930.938,1733.0,0.0,0.0
3970,3325527.0,25.0,27.0,1203.0,2131.0,0.0,0.0
3971,3325527.0,25.0,97.0,1532.25,10967.0,0.0,0.0
3972,3325527.0,25.0,98.0,1536.19,14812.0,0.0,0.0
3973,3325527.0,25.0,99.0,1841.62,1110.0,0.0,0.0
3974,3325527.0,41.0,208.0,1133.44,10774.0,0.0,0.0
3975,3325527.0,41.0,209.0,1056.75,2652.0,0.0,0.0
3976,3325527.0,0.0,9.0,764.062,115.0,0.0,0.0
3977,3325527.0,10.0,32.0,1561.12,407.0,0.0,0.0
3978,3325527.0,8.0,51.0,764.625,443.0,0.0,0.0
3979,3325527.0,26.0,96.0,1579.88,2655.0,0.0,0.0
3980,3325527.0,26.0,97.0,1625.44,6974.0,0.0,0.0
3981,3325527.0,26.0,98.0,1556.81,5725.0,0.0,0.0
