0,1,2,3,4,5,6
7557.0,15.0,52.0,151.288,1975.0,375.962,1.0
7557.0,16.0,59.0,1.1004,1463.0,375.962,1.0
7557.0,17.0,59.0,244.85,2502.0,375.962,1.0
7557.0,18.0,64.0,226.475,2479.0,375.962,1.0
7557.0,19.0,65.0,71.6004,1412.0,375.962,1.0
7557.0,20.0,78.0,35.6004,1911.0,375.962,1.0
7557.0,21.0,78.0,203.413,1352.0,375.962,1.0
7557.0,22.0,78.0,74.4129,2832.0,375.962,1.0
7557.0,23.0,78.0,178.475,1777.0,375.962,1.0
7557.0,24.0,76.0,261.725,2104.0,375.962,1.0
7557.0,24.0,75.0,561.35,223.0,375.962,1.0
7557.0,25.0,76.0,39.3504,1776.0,375.962,1.0
7557.0,26.0,75.0,135.35,3329.0,375.962,1.0
7557.0,27.0,76.0,265.288,1856.0,375.962,1.0
7557.0,28.0,101.0,49.2879,1852.0,375.962,1.0
7557.0,29.0,101.0,176.038,1077.0,375.962,1.0
7557.0,30.0,101.0,101.788,1487.0,375.962,1.0
7557.0,31.0,101.0,131.975,1159.0,375.962,1.0
7557.0,32.0,102.0,19.4754,1925.0,375.962,1.0
7557.0,33.0,102.0,116.038,1299.0,375.962,1.0
7557.0,34.0,102.0,243.725,1733.0,375.962,1.0
7557.0,35.0,102.0,54.5379,1636.0,375.962,1.0
7557.0,36.0,115.0,269.413,1422.0,375.962,1.0
7557.0,37.0,116.0,76.8504,1534.0,375.962,1.0
7557.0,38.0,115.0,93.3504,1826.0,375.962,1.0
7557.0,39.0,116.0,280.663,1511.0,375.962,1.0
7557.0,40.0,129.0,242.975,1268.0,375.962,1.0
7557.0,41.0,130.0,105.725,1318.0,375.962,1.0
7557.0,42.0,129.0,65.4129,1299.0,375.962,1.0
15001.0,0.0,30.0,45.3408,396.0,399.972,1.0
15001.0,1.0,34.0,205.091,226.0,399.972,1.0
15001.0,2.0,36.0,35.7783,416.0,399.972,1.0
15001.0,3.0,42.0,22.6533,516.0,399.972,1.0
15001.0,4.0,42.0,190.091,638.0,399.972,1.0
15001.0,4.0,41.0,407.966,203.0,399.972,1.0
15001.0,6.0,53.0,143.966,632.0,399.972,1.0
15001.0,7.0,53.0,4.6533,735.0,399.972,1.0
15001.0,8.0,53.0,131.216,1167.0,399.972,1.0
15001.0,9.0,53.0,97.2783,1172.0,399.972,1.0
15001.0,10.0,61.0,9.7158,1698.0,399.972,1.0
15001.0,11.0,62.0,373.653,371.0,399.972,1.0
15001.0,11.0,61.0,374.591,752.0,399.972,1.0
15001.0,12.0,69.0,184.091,3386.0,399.972,1.0
15001.0,13.0,70.0,104.591,1922.0,399.972,1.0
15001.0,14.0,78.0,223.091,1972.0,399.972,1.0
15001.0,15.0,78.0,20.7783,1767.0,399.972,1.0
15001.0,16.0,89.0,20.0283,2056.0,399.972,1.0
15001.0,17.0,90.0,290.216,683.0,399.972,1.0
15001.0,17.0,89.0,427.841,1318.0,399.972,1.0
15001.0,18.0,97.0,177.528,1397.0,399.972,1.0
15001.0,19.0,98.0,108.528,1972.0,399.972,1.0
15001.0,20.0,116.0,150.716,1981.0,399.972,1.0
15001.0,21.0,116.0,80.7783,1867.0,399.972,1.0
15001.0,22.0,116.0,183.716,959.0,399.972,1.0
15001.0,23.0,116.0,73.4658,2638.0,399.972,1.0
15001.0,24.0,117.0,80.9658,2928.0,399.972,1.0
15001.0,25.0,117.0,80.9658,2236.0,399.972,1.0
15001.0,26.0,117.0,297.716,1151.0,399.972,1.0
15001.0,26.0,116.0,533.778,309.0,399.972,1.0
15001.0,27.0,117.0,52.6533,2374.0,399.972,1.0
15001.0,28.0,150.0,68.9658,1877.0,399.972,1.0
15001.0,29.0,151.0,198.528,2755.0,399.972,1.0
15001.0,30.0,150.0,53.2158,1561.0,399.972,1.0
15001.0,31.0,151.0,254.591,2516.0,399.972,1.0
15001.0,32.0,158.0,114.528,2171.0,399.972,1.0
15001.0,33.0,159.0,227.028,1618.0,399.972,1.0
15001.0,34.0,158.0,26.2158,3146.0,399.972,1.0
15001.0,35.0,158.0,117.903,1431.0,399.972,1.0
15001.0,36.0,176.0,-7.5342,6227.0,399.972,1.0
15001.0,37.0,176.0,214.091,1394.0,399.972,1.0
15001.0,38.0,176.0,126.528,2185.0,399.972,1.0
15001.0,40.0,198.0,227.966,1057.0,399.972,1.0
15001.0,41.0,198.0,11.0283,1520.0,399.972,1.0
15001.0,42.0,197.0,200.966,1144.0,399.972,1.0
15001.0,0.0,9.0,135.528,394.0,399.972,1.0
15001.0,1.0,10.0,17.7783,255.0,399.972,1.0
15001.0,2.0,10.0,70.8408,682.0,399.972,1.0
15001.0,3.0,12.0,98.7783,330.0,399.972,1.0
15001.0,4.0,11.0,8.5908,610.0,399.972,1.0
15001.0,5.0,13.0,80.4033,302.0,399.972,1.0
15001.0,6.0,14.0,197.591,762.0,399.972,1.0
15001.0,6.0,15.0,284.216,194.0,399.972,1.0
15001.0,7.0,15.0,20.2158,764.0,399.972,1.0
15001.0,8.0,15.0,140.028,1640.0,399.972,1.0
15001.0,9.0,15.0,152.028,1196.0,399.972,1.0
15001.0,10.0,17.0,112.466,1321.0,399.972,1.0
15001.0,11.0,18.0,107.403,1713.0,399.972,1.0
15001.0,12.0,20.0,112.653,2102.0,399.972,1.0
15001.0,13.0,20.0,175.278,2155.0,399.972,1.0
15001.0,14.0,22.0,160.278,1608.0,399.972,1.0
15001.0,15.0,23.0,62.9658,1250.0,399.972,1.0
15001.0,16.0,26.0,33.5283,1493.0,399.972,1.0
15001.0,17.0,27.0,191.591,2099.0,399.972,1.0
15001.0,18.0,29.0,140.966,1614.0,399.972,1.0
15001.0,19.0,29.0,150.528,2057.0,399.972,1.0
15001.0,20.0,34.0,579.903,107.0,399.972,1.0
15001.0,20.0,35.0,265.653,1178.0,399.972,1.0
15001.0,21.0,35.0,12.1533,2048.0,399.972,1.0
15001.0,22.0,35.0,273.528,1178.0,399.972,1.0
15001.0,23.0,35.0,24.1533,2134.0,399.972,1.0
15001.0,24.0,35.0,227.966,2014.0,399.972,1.0
15001.0,25.0,36.0,2.0283,1888.0,399.972,1.0
15001.0,26.0,36.0,208.653,1533.0,399.972,1.0
15001.0,27.0,36.0,188.591,1516.0,399.972,1.0
15001.0,28.0,45.0,51.9033,1678.0,399.972,1.0
15001.0,29.0,46.0,195.716,1483.0,399.972,1.0
15001.0,30.0,45.0,80.2158,1902.0,399.972,1.0
15001.0,31.0,46.0,174.528,2216.0,399.972,1.0
15001.0,32.0,50.0,8.9658,1418.0,399.972,1.0
15001.0,33.0,51.0,179.216,2060.0,399.972,1.0
15001.0,34.0,50.0,181.278,1497.0,399.972,1.0
15001.0,35.0,51.0,9.5283,1595.0,399.972,1.0
15001.0,36.0,55.0,122.028,1565.0,399.972,1.0
15001.0,37.0,55.0,223.091,2178.0,399.972,1.0
15001.0,38.0,55.0,6.9033,1596.0,399.972,1.0
15001.0,39.0,56.0,259.091,1655.0,399.972,1.0
15001.0,40.0,62.0,112.466,1400.0,399.972,1.0
15001.0,41.0,63.0,59.9658,1121.0,399.972,1.0
15001.0,42.0,62.0,336.903,799.0,399.972,1.0
15001.0,42.0,63.0,470.403,537.0,399.972,1.0
23849.0,0.0,36.0,124.307,597.0,327.943,1.0
23849.0,1.0,40.0,116.245,389.0,327.943,1.0
23849.0,2.0,43.0,137.807,525.0,327.943,1.0
23849.0,3.0,51.0,13.1196,790.0,327.943,1.0
23849.0,4.0,56.0,262.12,484.0,327.943,1.0
23849.0,4.0,57.0,201.182,692.0,327.943,1.0
23849.0,5.0,64.0,114.932,756.0,327.943,1.0
23849.0,6.0,71.0,73.3071,1119.0,327.943,1.0
23849.0,7.0,72.0,22.3071,1163.0,327.943,1.0
23849.0,8.0,68.0,41.0571,2560.0,327.943,1.0
23849.0,9.0,68.0,286.495,1167.0,327.943,1.0
23849.0,10.0,79.0,92.0571,2980.0,327.943,1.0
23849.0,11.0,79.0,195.557,2080.0,327.943,1.0
23849.0,12.0,90.0,138.182,3724.0,327.943,1.0
23849.0,13.0,90.0,154.682,2472.0,327.943,1.0
23849.0,14.0,101.0,181.12,4277.0,327.943,1.0
23849.0,15.0,101.0,129.182,4116.0,327.943,1.0
23849.0,16.0,116.0,152.807,3278.0,327.943,1.0
23849.0,17.0,116.0,139.682,3063.0,327.943,1.0
23849.0,18.0,127.0,113.62,2648.0,327.943,1.0
23849.0,19.0,127.0,199.87,3322.0,327.943,1.0
23849.0,20.0,146.0,780.182,348.0,327.943,1.0
23849.0,20.0,145.0,269.057,2469.0,327.943,1.0
23849.0,21.0,146.0,-0.567888,3058.0,327.943,1.0
23849.0,22.0,146.0,760.682,276.0,327.943,1.0
23849.0,22.0,145.0,294.745,1926.0,327.943,1.0
23849.0,0.0,17.0,835.87,189.0,327.943,1.0
23849.0,0.0,18.0,127.307,490.0,327.943,1.0
23849.0,1.0,20.0,47.6196,530.0,327.943,1.0
23849.0,2.0,21.0,13.8696,755.0,327.943,1.0
23849.0,3.0,25.0,173.995,784.0,327.943,1.0
23849.0,4.0,20.0,7.11961,1786.0,327.943,1.0
23849.0,5.0,23.0,109.307,1139.0,327.943,1.0
23849.0,7.0,26.0,47.8071,427.0,327.943,1.0
23849.0,12.0,37.0,19.1196,6038.0,327.943,1.0
23849.0,13.0,38.0,318.182,1291.0,327.943,1.0
23849.0,14.0,41.0,231.932,7699.0,327.943,1.0
23849.0,15.0,42.0,65.9946,2408.0,327.943,1.0
23849.0,16.0,48.0,198.745,4432.0,327.943,1.0
23849.0,18.0,52.0,22.8696,4023.0,327.943,1.0
23849.0,19.0,52.0,153.182,2144.0,327.943,1.0
23849.0,20.0,65.0,138.557,3568.0,327.943,1.0
23849.0,21.0,65.0,60.1821,2884.0,327.943,1.0
26251.0,0.0,29.0,19.4946,455.0,327.943,1.0
26251.0,1.0,32.0,60.5571,445.0,327.943,1.0
26251.0,2.0,34.0,191.807,387.0,327.943,1.0
26251.0,3.0,40.0,142.12,681.0,327.943,1.0
26251.0,4.0,39.0,98.0571,1005.0,327.943,1.0
26251.0,5.0,45.0,7.86961,607.0,327.943,1.0
26251.0,6.0,50.0,52.1196,1101.0,327.943,1.0
26251.0,7.0,50.0,58.1196,587.0,327.943,1.0
26251.0,8.0,50.0,115.12,1102.0,327.943,1.0
26251.0,9.0,51.0,185.995,1066.0,327.943,1.0
26251.0,10.0,58.0,47.2446,1778.0,327.943,1.0
26251.0,11.0,59.0,259.495,1907.0,327.943,1.0
26251.0,12.0,66.0,-1.69289,1384.0,327.943,1.0
26251.0,13.0,66.0,293.057,2149.0,327.943,1.0
26251.0,14.0,74.0,42.5571,2772.0,327.943,1.0
26251.0,15.0,74.0,179.62,2514.0,327.943,1.0
26251.0,16.0,85.0,95.0571,1749.0,327.943,1.0
26251.0,17.0,85.0,106.495,2295.0,327.943,1.0
26251.0,18.0,93.0,194.995,1748.0,327.943,1.0
26251.0,19.0,93.0,23.8071,2272.0,327.943,1.0
26251.0,20.0,111.0,252.182,1676.0,327.943,1.0
26251.0,23.0,111.0,12.5571,2169.0,327.943,1.0
26251.0,24.0,111.0,415.682,660.0,327.943,1.0
26251.0,24.0,110.0,284.245,785.0,327.943,1.0
26251.0,25.0,111.0,82.4946,1791.0,327.943,1.0
26251.0,26.0,110.0,66.7446,2400.0,327.943,1.0
26251.0,27.0,111.0,450.37,1096.0,327.943,1.0
26251.0,27.0,110.0,339.37,1059.0,327.943,1.0
26251.0,28.0,144.0,330.37,473.0,327.943,1.0
26251.0,28.0,143.0,290.432,1051.0,327.943,1.0
26251.0,30.0,143.0,273.557,2806.0,327.943,1.0
26251.0,31.0,144.0,31.6821,1790.0,327.943,1.0
26251.0,32.0,149.0,204.932,1875.0,327.943,1.0
26251.0,33.0,150.0,151.307,1924.0,327.943,1.0
26251.0,34.0,149.0,-1.69289,1908.0,327.943,1.0
26251.0,35.0,149.0,147.745,2346.0,327.943,1.0
26251.0,36.0,167.0,13.8696,1889.0,327.943,1.0
44076.0,0.0,20.0,32.6004,211.0,375.962,1.0
44076.0,1.0,22.0,191.225,241.0,375.962,1.0
44076.0,2.0,24.0,64.1004,222.0,375.962,1.0
44076.0,3.0,28.0,34.8504,373.0,375.962,1.0
44076.0,4.0,29.0,75.9129,603.0,375.962,1.0
44076.0,5.0,33.0,49.8504,549.0,375.962,1.0
44076.0,6.0,37.0,154.1,1068.0,375.962,1.0
44076.0,7.0,37.0,38.2254,978.0,375.962,1.0
44076.0,8.0,36.0,83.7879,676.0,375.962,1.0
44076.0,9.0,36.0,200.413,1206.0,375.962,1.0
44076.0,10.0,42.0,233.413,1637.0,375.962,1.0
44076.0,11.0,42.0,50.4129,1138.0,375.962,1.0
44076.0,12.0,47.0,240.35,1234.0,375.962,1.0
44076.0,13.0,48.0,22.2879,1437.0,375.962,1.0
44076.0,14.0,53.0,101.038,1413.0,375.962,1.0
44076.0,15.0,54.0,127.663,2219.0,375.962,1.0
44076.0,16.0,61.0,216.163,980.0,375.962,1.0
44076.0,17.0,62.0,16.2879,2260.0,375.962,1.0
44076.0,18.0,67.0,143.225,1164.0,375.962,1.0
44076.0,19.0,68.0,73.6629,1158.0,375.962,1.0
44076.0,20.0,79.0,61.4754,1739.0,375.962,1.0
44076.0,21.0,79.0,191.413,1530.0,375.962,1.0
44076.0,22.0,79.0,63.5379,1395.0,375.962,1.0
44076.0,23.0,79.0,223.663,1195.0,375.962,1.0
44076.0,24.0,83.0,244.288,1343.0,375.962,1.0
44076.0,25.0,84.0,-3.3996,1601.0,375.962,1.0
44076.0,26.0,84.0,246.538,1187.0,375.962,1.0
44076.0,27.0,84.0,132.913,1698.0,375.962,1.0
44076.0,28.0,103.0,185.6,1077.0,375.962,1.0
44076.0,29.0,103.0,77.7879,1815.0,375.962,1.0
44076.0,30.0,103.0,169.663,1337.0,375.962,1.0
44076.0,31.0,103.0,103.288,2340.0,375.962,1.0
44076.0,32.0,115.0,88.4754,1542.0,375.962,1.0
44076.0,33.0,116.0,59.6004,1556.0,375.962,1.0
44076.0,34.0,115.0,306.913,747.0,375.962,1.0
44076.0,34.0,116.0,462.163,924.0,375.962,1.0
44076.0,35.0,116.0,51.7254,1400.0,375.962,1.0
44076.0,36.0,125.0,62.0379,2346.0,375.962,1.0
44076.0,37.0,125.0,277.1,1121.0,375.962,1.0
44076.0,37.0,126.0,587.788,252.0,375.962,1.0
44076.0,38.0,125.0,17.2254,1075.0,375.962,1.0
44076.0,39.0,126.0,225.725,1243.0,375.962,1.0
44076.0,40.0,141.0,5.0379,946.0,375.962,1.0
44076.0,41.0,142.0,215.975,1261.0,375.962,1.0
44076.0,42.0,141.0,115.663,980.0,375.962,1.0
44076.0,1.0,0.0,231.35,400.0,375.962,1.0
44076.0,2.0,0.0,147.725,237.0,375.962,1.0
44076.0,3.0,0.0,152.975,432.0,375.962,1.0
44076.0,4.0,57.0,46.6629,356.0,375.962,1.0
44076.0,5.0,65.0,23.9754,474.0,375.962,1.0
44076.0,6.0,72.0,135.163,670.0,375.962,1.0
44076.0,6.0,71.0,274.288,339.0,375.962,1.0
44076.0,7.0,72.0,102.35,684.0,375.962,1.0
44076.0,8.0,69.0,192.163,772.0,375.962,1.0
44076.0,9.0,70.0,494.225,483.0,375.962,1.0
44076.0,9.0,69.0,244.85,420.0,375.962,1.0
44076.0,10.0,79.0,128.975,1473.0,375.962,1.0
44076.0,11.0,79.0,98.7879,1776.0,375.962,1.0
44076.0,12.0,89.0,41.0379,1580.0,375.962,1.0
44076.0,13.0,89.0,140.225,1970.0,375.962,1.0
44076.0,14.0,98.0,-3.2121,1738.0,375.962,1.0
44076.0,15.0,98.0,119.975,1800.0,375.962,1.0
44076.0,15.0,97.0,490.288,497.0,375.962,1.0
44076.0,16.0,111.0,163.475,1563.0,375.962,1.0
44076.0,17.0,110.0,0.537904,2611.0,375.962,1.0
44076.0,18.0,119.0,120.725,985.0,375.962,1.0
44076.0,18.0,118.0,209.788,1122.0,375.962,1.0
44076.0,19.0,118.0,57.5379,1363.0,375.962,1.0
44076.0,19.0,117.0,296.6,1115.0,375.962,1.0
44076.0,20.0,137.0,324.538,957.0,375.962,1.0
44076.0,20.0,136.0,11.9754,1528.0,375.962,1.0
44076.0,20.0,135.0,400.475,312.0,375.962,1.0
44076.0,21.0,135.0,67.8504,1738.0,375.962,1.0
44076.0,21.0,134.0,122.788,1813.0,375.962,1.0
66270.0,0.0,31.0,50.235,124.0,351.952,1.0
66270.0,1.0,34.0,95.985,220.0,351.952,1.0
66270.0,2.0,37.0,112.485,258.0,351.952,1.0
66270.0,3.0,43.0,46.11,660.0,351.952,1.0
66270.0,4.0,46.0,85.2975,829.0,351.952,1.0
66270.0,5.0,53.0,41.7975,457.0,351.952,1.0
66270.0,6.0,58.0,164.235,452.0,351.952,1.0
66270.0,7.0,59.0,13.6725,507.0,351.952,1.0
66270.0,8.0,56.0,249.548,1957.0,351.952,1.0
66270.0,9.0,57.0,19.485,1606.0,351.952,1.0
66270.0,10.0,65.0,265.673,1419.0,351.952,1.0
66270.0,11.0,66.0,4.11001,1592.0,351.952,1.0
66270.0,12.0,74.0,489.923,501.0,351.952,1.0
66270.0,12.0,75.0,287.985,844.0,351.952,1.0
66270.0,13.0,75.0,11.235,2014.0,351.952,1.0
66270.0,14.0,84.0,232.485,3241.0,351.952,1.0
66270.0,16.0,96.0,39.36,4877.0,351.952,1.0
66270.0,17.0,97.0,199.298,1447.0,351.952,1.0
66270.0,18.0,105.0,132.735,1275.0,351.952,1.0
66270.0,19.0,106.0,78.36,2070.0,351.952,1.0
66270.0,20.0,122.0,10.11,2064.0,351.952,1.0
66270.0,21.0,122.0,318.735,1406.0,351.952,1.0
66270.0,22.0,122.0,7.67251,2327.0,351.952,1.0
66270.0,23.0,123.0,733.673,367.0,351.952,1.0
66270.0,23.0,122.0,307.298,1298.0,351.952,1.0
66270.0,24.0,131.0,512.048,272.0,351.952,1.0
66270.0,24.0,132.0,277.485,1158.0,351.952,1.0
66270.0,25.0,132.0,73.86,1964.0,351.952,1.0
66270.0,26.0,132.0,101.985,1521.0,351.952,1.0
66270.0,27.0,132.0,305.985,1290.0,351.952,1.0
66270.0,27.0,133.0,799.673,312.0,351.952,1.0
66270.0,28.0,159.0,157.298,1978.0,351.952,1.0
66270.0,29.0,159.0,95.985,1102.0,351.952,1.0
66270.0,30.0,159.0,146.985,2596.0,351.952,1.0
66270.0,31.0,159.0,119.235,1538.0,351.952,1.0
66270.0,32.0,181.0,15.36,1695.0,351.952,1.0
66270.0,33.0,182.0,141.735,2103.0,351.952,1.0
66270.0,34.0,181.0,225.36,1829.0,351.952,1.0
66270.0,35.0,182.0,9.36001,2195.0,351.952,1.0
66270.0,36.0,194.0,427.485,595.0,351.952,1.0
66270.0,36.0,195.0,368.048,523.0,351.952,1.0
66270.0,37.0,195.0,33.1725,1302.0,351.952,1.0
66270.0,38.0,195.0,167.985,2318.0,351.952,1.0
66270.0,39.0,195.0,179.798,1507.0,351.952,1.0
66270.0,40.0,219.0,244.673,928.0,351.952,1.0
66270.0,41.0,220.0,1.29751,1131.0,351.952,1.0
66270.0,42.0,220.0,218.798,1029.0,351.952,1.0
66270.0,0.0,11.0,32.235,434.0,351.952,1.0
66270.0,1.0,13.0,158.985,364.0,351.952,1.0
66270.0,2.0,13.0,36.735,924.0,351.952,1.0
66270.0,3.0,15.0,407.048,100.0,351.952,1.0
66270.0,3.0,16.0,164.423,462.0,351.952,1.0
66270.0,4.0,11.0,50.985,1460.0,351.952,1.0
66270.0,5.0,13.0,176.61,705.0,351.952,1.0
66270.0,6.0,15.0,69.1725,1247.0,351.952,1.0
66270.0,7.0,15.0,57.5475,1053.0,351.952,1.0
66270.0,8.0,17.0,22.11,1195.0,351.952,1.0
66270.0,9.0,17.0,262.86,1253.0,351.952,1.0
66270.0,10.0,20.0,199.86,1799.0,351.952,1.0
66270.0,11.0,20.0,47.4225,2017.0,351.952,1.0
66270.0,12.0,22.0,167.61,1241.0,351.952,1.0
66270.0,13.0,23.0,105.173,1681.0,351.952,1.0
66270.0,14.0,25.0,-0.389992,2491.0,351.952,1.0
66270.0,15.0,25.0,287.61,2182.0,351.952,1.0
66270.0,16.0,29.0,10.2975,1748.0,351.952,1.0
66270.0,17.0,29.0,243.548,1951.0,351.952,1.0
66270.0,18.0,32.0,212.798,1828.0,351.952,1.0
66270.0,19.0,32.0,20.985,2799.0,351.952,1.0
66270.0,20.0,41.0,196.485,3262.0,351.952,1.0
66270.0,21.0,41.0,55.86,1627.0,351.952,1.0
66270.0,22.0,41.0,214.86,1604.0,351.952,1.0
66270.0,23.0,41.0,59.61,2214.0,351.952,1.0
66270.0,24.0,34.0,117.735,2118.0,351.952,1.0
66270.0,25.0,35.0,239.048,1516.0,351.952,1.0
66270.0,26.0,34.0,2.79751,2408.0,351.952,1.0
66270.0,28.0,53.0,155.985,2233.0,351.952,1.0
66270.0,30.0,53.0,189.923,1667.0,351.952,1.0
66270.0,31.0,53.0,74.4225,1217.0,351.952,1.0
66270.0,36.0,56.0,9.92251,2128.0,351.952,1.0
66270.0,38.0,56.0,69.1725,2062.0,351.952,1.0
66270.0,40.0,63.0,155.048,1102.0,351.952,1.0
66270.0,41.0,63.0,35.7975,1233.0,351.952,1.0
71419.0,0.0,8.0,307.12,259.0,327.943,1.0
71419.0,0.0,9.0,176.057,356.0,327.943,1.0
71419.0,1.0,10.0,45.9321,902.0,327.943,1.0
71419.0,2.0,10.0,42.7446,567.0,327.943,1.0
71419.0,3.0,12.0,4.49461,664.0,327.943,1.0
71419.0,4.0,6.0,57.7446,1246.0,327.943,1.0
71419.0,5.0,7.0,164.62,1064.0,327.943,1.0
71419.0,6.0,8.0,19.3071,839.0,327.943,1.0
71419.0,7.0,8.0,183.37,845.0,327.943,1.0
71419.0,8.0,11.0,195.557,4287.0,327.943,1.0
71419.0,10.0,13.0,66.5571,5587.0,327.943,1.0
71419.0,11.0,14.0,220.87,1537.0,327.943,1.0
71419.0,12.0,15.0,3.55711,6074.0,327.943,1.0
71419.0,13.0,15.0,279.745,1200.0,327.943,1.0
71419.0,14.0,17.0,136.682,5556.0,327.943,1.0
71419.0,15.0,17.0,87.5571,3669.0,327.943,1.0
71419.0,16.0,20.0,338.807,580.0,327.943,1.0
71419.0,18.0,21.0,93.9321,5029.0,327.943,1.0
71419.0,19.0,22.0,201.37,2677.0,327.943,1.0
71419.0,20.0,30.0,37.4946,8397.0,327.943,1.0
71419.0,21.0,30.0,223.307,2902.0,327.943,1.0
78198.0,1.0,30.0,26.899,282.0,1504.41,1.0
78198.0,2.0,32.0,33.274,373.0,1504.41,1.0
78198.0,3.0,38.0,133.962,501.0,1504.41,1.0
78198.0,4.0,37.0,187.774,505.0,1504.41,1.0
78198.0,4.0,36.0,219.837,301.0,1504.41,1.0
78198.0,6.0,46.0,102.837,614.0,1504.41,1.0
78198.0,7.0,47.0,104.524,730.0,1504.41,1.0
78198.0,8.0,47.0,125.899,629.0,1504.41,1.0
78198.0,9.0,47.0,98.7115,1590.0,1504.41,1.0
78198.0,10.0,54.0,35.899,934.0,1504.41,1.0
78198.0,11.0,55.0,288.087,881.0,1504.41,1.0
78198.0,12.0,61.0,249.087,1796.0,1504.41,1.0
78198.0,13.0,62.0,43.2115,1726.0,1504.41,1.0
78198.0,14.0,69.0,112.399,2233.0,1504.41,1.0
78198.0,15.0,69.0,97.9615,1607.0,1504.41,1.0
78198.0,16.0,79.0,11.7115,991.0,1504.41,1.0
78198.0,17.0,79.0,232.212,3129.0,1504.41,1.0
78198.0,18.0,86.0,118.587,1562.0,1504.41,1.0
78198.0,19.0,87.0,171.274,1699.0,1504.41,1.0
78198.0,20.0,103.0,0.0865234,2036.0,1504.41,1.0
78198.0,21.0,104.0,287.899,885.0,1504.41,1.0
78198.0,21.0,103.0,363.087,641.0,1504.41,1.0
78198.0,22.0,103.0,1.02402,1483.0,1504.41,1.0
78198.0,23.0,103.0,305.524,797.0,1504.41,1.0
78198.0,24.0,103.0,47.524,1490.0,1504.41,1.0
78198.0,25.0,103.0,115.024,1643.0,1504.41,1.0
78198.0,26.0,103.0,264.087,1292.0,1504.41,1.0
78198.0,27.0,103.0,27.0865,2023.0,1504.41,1.0
